PDB_COMPLEX_ID,ENTRY_ID,ASSEMBLY_ID,BOUND_MOLECULE_TYPE,TOTAL_CHAIN_COUNT
PDB-CPX-149959,7pam,1,tRNA,2
PDB-CPX-149959,7pan,1,tRNA,2
PDB-CPX-149959,7pas,1,tRNA,1
PDB-CPX-149959,7ph9,1,tRNA,1
PDB-CPX-149959,7phc,1,tRNA,2
PDB-CPX-149959,7pi8,1,tRNA,1
PDB-CPX-149959,7pia,1,tRNA,2
PDB-CPX-149959,7pic,1,tRNA,1
PDB-CPX-149959,7pio,1,tRNA,1
PDB-CPX-149959,7piq,1,tRNA,2
PDB-CPX-149959,7pir,1,tRNA,2
PDB-CPX-149960,7phb,1,tRNA,2
PDB-CPX-149960,7phb,1,peptide,1
PDB-CPX-149961,8p7y,1,tRNA,3
PDB-CPX-149961,8p7y,1,mRNA,1
PDB-CPX-149962,8p8w,1,tRNA,2
PDB-CPX-149962,8p8w,1,mRNA,1
PDB-CPX-149964,8p8b,1,tRNA,3
PDB-CPX-149964,8p8b,1,mRNA,1
PDB-CPX-149966,8p6p,1,tRNA,2
PDB-CPX-149966,8p6p,1,mRNA,1
PDB-CPX-149981,8i6k,1,short DNA,2
PDB-CPX-149991,9k0x,1,antibody,1
PDB-CPX-149992,3fs1,1,peptide,1
PDB-CPX-149994,3cbb,1,short DNA,2
PDB-CPX-149994,9ibr,1,peptide,2
PDB-CPX-149995,4iqr,1,short DNA,2
PDB-CPX-149995,4iqr,2,short DNA,2
PDB-CPX-150050,6n4y,1,antibody,1
PDB-CPX-150050,6n4y,2,antibody,1
PDB-CPX-150050,6n4y,3,antibody,1
PDB-CPX-150050,6n4y,4,antibody,1
PDB-CPX-150050,6n50,1,antibody,1
PDB-CPX-150051,6n51,1,antibody,2
PDB-CPX-150051,8t7h,1,antibody,2
PDB-CPX-150051,8t8m,1,antibody,2
PDB-CPX-150051,8tao,1,antibody,2
PDB-CPX-150053,7srs,1,antibody,4
PDB-CPX-150054,7srr,1,antibody,2
PDB-CPX-150074,1lfu,1,short DNA,2
PDB-CPX-150096,2ynn,1,peptide,1
PDB-CPX-150096,2ynn,2,peptide,1
PDB-CPX-150096,2ynp,1,peptide,1
PDB-CPX-150096,4j77,1,peptide,1
PDB-CPX-150096,4j77,2,peptide,1
PDB-CPX-150096,4j78,1,peptide,1
PDB-CPX-150096,4j84,1,peptide,1
PDB-CPX-150096,4j84,2,peptide,1
PDB-CPX-150096,8hqx,1,peptide,1
PDB-CPX-150114,8kig,1,peptide,1
PDB-CPX-150115,9k3f,1,antibody,2
PDB-CPX-150125,1xoc,1,peptide,1
PDB-CPX-150126,1xoc,2,peptide,2
PDB-CPX-150126,1xoc,3,peptide,2
PDB-CPX-150159,8u4q,1,antibody,2
PDB-CPX-150200,3g9a,1,antibody,1
PDB-CPX-150200,3k1k,1,antibody,1
PDB-CPX-150200,3k1k,2,antibody,1
PDB-CPX-150200,3ogo,1,antibody,1
PDB-CPX-150200,3ogo,2,antibody,1
PDB-CPX-150200,3ogo,3,antibody,1
PDB-CPX-150200,3ogo,4,antibody,1
PDB-CPX-150200,6lr7,1,antibody,1
PDB-CPX-150200,7sah,1,antibody,1
PDB-CPX-150200,7sai,1,antibody,1
PDB-CPX-150200,8g0i,1,antibody,1
PDB-CPX-150200,8rlb,1,antibody,2
PDB-CPX-150200,8rle,1,antibody,2
PDB-CPX-150200,8sfs,1,antibody,1
PDB-CPX-150200,8sfs,2,antibody,1
PDB-CPX-150200,8sfv,1,antibody,1
PDB-CPX-150200,8sfx,1,antibody,1
PDB-CPX-150200,8sfx,2,antibody,1
PDB-CPX-150200,8sfz,1,antibody,1
PDB-CPX-150200,8sfz,2,antibody,1
PDB-CPX-150200,8sfz,3,antibody,1
PDB-CPX-150200,8sg3,1,antibody,1
PDB-CPX-150200,8slc,1,antibody,1
PDB-CPX-150200,8slc,2,antibody,1
PDB-CPX-150220,8rlc,1,antibody,2
PDB-CPX-150230,1yvl,1,peptide,1
PDB-CPX-150230,1yvl,2,peptide,1
PDB-CPX-150232,1bf5,1,short DNA,2
PDB-CPX-150232,1yvl,4,peptide,2
PDB-CPX-150232,8yyv,1,short DNA,4
PDB-CPX-150233,1yvl,3,peptide,4
PDB-CPX-150233,8yyu,1,short DNA,8
PDB-CPX-150237,4y5w,1,short DNA,2
PDB-CPX-150237,4y5w,2,short DNA,2
PDB-CPX-150237,5d39,2,short DNA,2
PDB-CPX-150237,5d39,3,short DNA,2
PDB-CPX-150238,5d39,1,short DNA,4
PDB-CPX-150240,1bg1,1,short DNA,2
PDB-CPX-150240,4e68,1,short DNA,2
PDB-CPX-150260,7z52,1,short RNA,1
PDB-CPX-150285,9dbo,1,antibody,2
PDB-CPX-150285,9dl0,1,antibody,2
PDB-CPX-150285,9dl0,2,antibody,2
PDB-CPX-150314,1kfv,1,short DNA,2
PDB-CPX-150314,1kfv,2,short DNA,2
PDB-CPX-150314,1nnj,1,short DNA,2
PDB-CPX-150314,1pji,1,short DNA,2
PDB-CPX-150314,1pjj,1,short DNA,2
PDB-CPX-150314,1pm5,1,short DNA,2
PDB-CPX-150314,1tdz,1,short DNA,2
PDB-CPX-150314,1xc8,1,short DNA,2
PDB-CPX-150314,2xzf,1,short DNA,2
PDB-CPX-150314,2xzu,1,short DNA,2
PDB-CPX-150314,3c58,1,short DNA,2
PDB-CPX-150314,4pcz,1,short DNA,2
PDB-CPX-150314,4pd2,1,short DNA,2
PDB-CPX-150314,4pdg,1,short DNA,2
PDB-CPX-150314,4pdi,1,short DNA,2
PDB-CPX-150314,6h0s,1,short DNA,2
PDB-CPX-150314,6rnm,1,short DNA,2
PDB-CPX-150314,6rno,1,short DNA,2
PDB-CPX-150314,6rnr,1,short DNA,2
PDB-CPX-150314,6ro2,1,short DNA,2
PDB-CPX-150314,6rok,1,short DNA,2
PDB-CPX-150314,6rp0,1,short DNA,3
PDB-CPX-150314,6rp7,1,short DNA,2
PDB-CPX-150320,7bzg,1,short DNA,2
PDB-CPX-150320,7bzg,2,short DNA,2
PDB-CPX-150320,7bzg,3,short DNA,2
PDB-CPX-150332,8xx4,1,short DNA,2
PDB-CPX-150332,8xx4,1,short RNA,1
PDB-CPX-150332,8yqz,1,short DNA,2
PDB-CPX-150336,2m2w,1,short DNA,1
PDB-CPX-150336,5hr9,1,short DNA,3
PDB-CPX-150336,5hr9,2,short DNA,3
PDB-CPX-150336,5hrb,1,short DNA,2
PDB-CPX-150336,5hrh,1,short DNA,3
PDB-CPX-150336,5hrh,2,short DNA,3
PDB-CPX-150336,5hri,1,short DNA,3
PDB-CPX-150336,5hri,2,short DNA,3
PDB-CPX-150336,5hrk,1,short DNA,3
PDB-CPX-150336,5hrk,2,short DNA,3
PDB-CPX-150336,5hrl,1,short DNA,3
PDB-CPX-150336,5hrl,2,short DNA,3
PDB-CPX-150336,8ilg,1,short DNA,2
PDB-CPX-150336,8ilg,2,short DNA,2
PDB-CPX-150337,5hrd,1,short DNA,2
PDB-CPX-150337,5hrd,2,short DNA,2
PDB-CPX-150337,5hre,1,short DNA,2
PDB-CPX-150337,5hrf,1,short DNA,2
PDB-CPX-150337,5hrg,1,short DNA,2
PDB-CPX-150337,7cpw,1,short DNA,2
PDB-CPX-150337,7cpw,2,short DNA,2
PDB-CPX-150337,8ild,1,short DNA,2
PDB-CPX-150337,8ile,1,short DNA,2
PDB-CPX-150337,8ilf,1,short DNA,4
PDB-CPX-150337,8ilh,1,short DNA,2
PDB-CPX-150337,8ilh,2,short DNA,2
PDB-CPX-150337,8ili,1,short DNA,2
PDB-CPX-150337,8ili,2,short DNA,2
PDB-CPX-150344,1f8h,1,peptide,1
PDB-CPX-150344,1ff1,1,peptide,1
PDB-CPX-150350,5yyf,1,peptide,1
PDB-CPX-150350,5yyf,2,peptide,1
PDB-CPX-150350,6l5z,1,peptide,1
PDB-CPX-150362,3itn,3,peptide,1
PDB-CPX-150362,3pcx,1,peptide,1
PDB-CPX-150362,3pd0,1,peptide,1
PDB-CPX-150362,3pd1,1,peptide,1
PDB-CPX-150362,4eha,1,peptide,1
PDB-CPX-150362,4eha,2,peptide,1
PDB-CPX-150362,4ehd,1,peptide,1
PDB-CPX-150362,4ehf,1,peptide,1
PDB-CPX-150362,4ehh,1,peptide,1
PDB-CPX-150362,4ehk,1,peptide,1
PDB-CPX-150362,4ehk,2,peptide,1
PDB-CPX-150362,4ehl,1,peptide,1
PDB-CPX-150362,4ehl,2,peptide,1
PDB-CPX-150362,4ehn,1,peptide,1
PDB-CPX-150362,4jje,1,peptide,1
PDB-CPX-150362,4pry,1,peptide,1
PDB-CPX-150362,4ps0,1,peptide,1
PDB-CPX-150362,4ps0,2,peptide,1
PDB-CPX-150362,5iag,1,peptide,2
PDB-CPX-150363,1pau,1,peptide,1
PDB-CPX-150363,3gjq,1,peptide,1
PDB-CPX-150363,3gjq,2,peptide,1
PDB-CPX-150363,3gjs,1,peptide,1
PDB-CPX-150363,3gjs,2,peptide,1
PDB-CPX-150363,3gjt,1,peptide,1
PDB-CPX-150363,3gjt,2,peptide,1
PDB-CPX-150363,4dcj,1,peptide,1
PDB-CPX-150363,4dcj,2,peptide,1
PDB-CPX-150363,4dco,1,peptide,1
PDB-CPX-150363,4dco,2,peptide,1
PDB-CPX-150363,4dcp,1,peptide,1
PDB-CPX-150363,4dcp,2,peptide,1
PDB-CPX-150363,6bdv,1,peptide,1
PDB-CPX-150363,6bfj,1,peptide,1
PDB-CPX-150363,6bfk,1,peptide,1
PDB-CPX-150363,6bfk,2,peptide,1
PDB-CPX-150363,6bfl,1,peptide,1
PDB-CPX-150363,6bfo,1,peptide,1
PDB-CPX-150363,6bg0,1,peptide,1
PDB-CPX-150363,6bg0,2,peptide,1
PDB-CPX-150363,6bg1,1,peptide,1
PDB-CPX-150363,6bg4,1,peptide,1
PDB-CPX-150363,6bg4,2,peptide,1
PDB-CPX-150363,6bgk,1,peptide,1
PDB-CPX-150363,6bgk,2,peptide,1
PDB-CPX-150363,6bgq,1,peptide,1
PDB-CPX-150363,6bgq,2,peptide,1
PDB-CPX-150363,6bgr,1,peptide,1
PDB-CPX-150363,6bgs,1,peptide,1
PDB-CPX-150363,6bh9,1,peptide,1
PDB-CPX-150363,6bh9,2,peptide,1
PDB-CPX-150363,6bha,1,peptide,1
PDB-CPX-150363,6ckz,1,peptide,1
PDB-CPX-150363,6cl0,1,peptide,1
PDB-CPX-150363,7seo,1,peptide,1
PDB-CPX-150363,7seo,2,peptide,1
PDB-CPX-150367,1cp3,1,peptide,2
PDB-CPX-150367,3itn,2,peptide,2
PDB-CPX-150367,4eha,3,peptide,2
PDB-CPX-150367,4ehh,2,peptide,2
PDB-CPX-150367,4ehk,3,peptide,2
PDB-CPX-150367,4ehl,3,peptide,2
PDB-CPX-150367,4ehn,2,peptide,2
PDB-CPX-150367,4jr0,1,peptide,2
PDB-CPX-150367,4qtx,1,peptide,2
PDB-CPX-150367,4qty,1,peptide,2
PDB-CPX-150367,4qu0,1,peptide,2
PDB-CPX-150367,4qu5,1,peptide,2
PDB-CPX-150367,4qu8,1,peptide,2
PDB-CPX-150367,4qu9,1,peptide,2
PDB-CPX-150367,4qua,1,peptide,2
PDB-CPX-150367,4qub,1,peptide,2
PDB-CPX-150367,4qud,1,peptide,2
PDB-CPX-150367,4que,1,peptide,4
PDB-CPX-150367,4qug,1,peptide,2
PDB-CPX-150367,4quh,1,peptide,3
PDB-CPX-150367,4qui,1,peptide,2
PDB-CPX-150367,4qui,2,peptide,2
PDB-CPX-150367,4quj,1,peptide,2
PDB-CPX-150367,4qul,1,peptide,2
PDB-CPX-150367,5i9b,1,peptide,2
PDB-CPX-150367,5i9t,1,peptide,2
PDB-CPX-150367,5iab,1,peptide,2
PDB-CPX-150367,5iae,1,peptide,2
PDB-CPX-150367,5iaj,1,peptide,2
PDB-CPX-150367,5iak,1,peptide,2
PDB-CPX-150367,5ian,1,peptide,4
PDB-CPX-150367,5iar,1,peptide,2
PDB-CPX-150367,5ias,1,peptide,2
PDB-CPX-150367,5ibc,1,peptide,2
PDB-CPX-150367,5ibp,1,peptide,2
PDB-CPX-150367,5ibr,1,peptide,2
PDB-CPX-150368,1pau,3,peptide,2
PDB-CPX-150368,1rhk,1,peptide,2
PDB-CPX-150368,1rhk,3,peptide,2
PDB-CPX-150368,2c1e,1,peptide,2
PDB-CPX-150368,2c2k,1,peptide,2
PDB-CPX-150368,2c2m,1,peptide,2
PDB-CPX-150368,2c2o,1,peptide,2
PDB-CPX-150368,2cjx,1,peptide,2
PDB-CPX-150368,2cjy,1,peptide,2
PDB-CPX-150368,2cnk,1,peptide,2
PDB-CPX-150368,2cnl,1,peptide,2
PDB-CPX-150368,2cnn,1,peptide,2
PDB-CPX-150368,2cno,1,peptide,2
PDB-CPX-150368,2dko,1,peptide,2
PDB-CPX-150368,2h5i,1,peptide,2
PDB-CPX-150368,2h5j,1,peptide,2
PDB-CPX-150368,2h65,1,peptide,2
PDB-CPX-150368,3edq,1,peptide,2
PDB-CPX-150368,5ic4,1,peptide,2
PDB-CPX-150368,5ic4,2,peptide,2
PDB-CPX-150368,6bdv,3,peptide,2
PDB-CPX-150368,6x8i,1,peptide,2
PDB-CPX-150368,6x8k,1,peptide,2
PDB-CPX-150368,6x8k,2,peptide,2
PDB-CPX-150368,7rn7,1,peptide,2
PDB-CPX-150368,7rn8,1,peptide,2
PDB-CPX-150368,7rn9,1,peptide,2
PDB-CPX-150368,7rna,1,peptide,2
PDB-CPX-150368,7rnb,1,peptide,2
PDB-CPX-150368,7rnc,1,peptide,2
PDB-CPX-150368,7rnd,1,peptide,2
PDB-CPX-150368,7rne,1,peptide,2
PDB-CPX-150368,7rnf,1,peptide,2
PDB-CPX-150368,7rng,1,peptide,2
PDB-CPX-150368,7uso,1,peptide,2
PDB-CPX-150368,7usp,1,peptide,2
PDB-CPX-150368,7usq,1,peptide,2
PDB-CPX-150370,2j30,1,peptide,4
PDB-CPX-150370,2j31,1,peptide,4
PDB-CPX-150370,2j32,1,peptide,4
PDB-CPX-150370,2j33,1,peptide,4
PDB-CPX-150370,3itn,1,peptide,4
PDB-CPX-150370,3pcx,2,peptide,4
PDB-CPX-150370,3pcx,3,peptide,4
PDB-CPX-150370,3pd0,2,peptide,4
PDB-CPX-150370,3pd1,2,peptide,4
PDB-CPX-150370,3pd1,3,peptide,4
PDB-CPX-150370,4ehd,2,peptide,4
PDB-CPX-150370,4ehf,2,peptide,4
PDB-CPX-150371,1pau,2,peptide,4
PDB-CPX-150371,2cdr,1,peptide,4
PDB-CPX-150371,6bdv,2,peptide,4
PDB-CPX-150372,3r5j,1,peptide,1
PDB-CPX-150372,3r5j,2,peptide,1
PDB-CPX-150372,3r6g,1,peptide,1
PDB-CPX-150372,3r6g,2,peptide,1
PDB-CPX-150372,3r6l,1,peptide,1
PDB-CPX-150372,3r6l,2,peptide,1
PDB-CPX-150372,3r7n,1,peptide,1
PDB-CPX-150372,3r7n,2,peptide,1
PDB-CPX-150374,8vp4,1,peptide,2
PDB-CPX-150374,9c2y,1,peptide,2
PDB-CPX-150374,9c2y,2,peptide,2
PDB-CPX-150375,3r5j,3,peptide,2
PDB-CPX-150375,3r6g,3,peptide,2
PDB-CPX-150375,3r6l,3,peptide,2
PDB-CPX-150375,3r7b,1,peptide,1
PDB-CPX-150375,3r7n,3,peptide,2
PDB-CPX-150375,3rjm,1,peptide,2
PDB-CPX-150406,1yvp,1,short RNA,3
PDB-CPX-150406,1yvp,2,short RNA,3
PDB-CPX-150406,2i91,1,short RNA,2
PDB-CPX-150406,2i91,2,short RNA,2
PDB-CPX-150407,8c7m,1,antibody,2
PDB-CPX-150407,8c7m,2,antibody,2
PDB-CPX-150407,8odx,1,antibody,3
PDB-CPX-150417,7ozt,1,antibody,1
PDB-CPX-150426,1ga1,1,peptide,1
PDB-CPX-150426,1ga4,1,peptide,1
PDB-CPX-150426,1ga6,1,peptide,1
PDB-CPX-150426,1nlu,1,peptide,2
PDB-CPX-150426,6m8w,1,peptide,1
PDB-CPX-150426,6m8y,1,peptide,1
PDB-CPX-150426,6m9c,1,peptide,1
PDB-CPX-150426,6m9d,1,peptide,1
PDB-CPX-150426,6m9f,1,peptide,1
PDB-CPX-150434,8sxf,1,peptide,1
PDB-CPX-150434,8sxg,1,peptide,1
PDB-CPX-150435,8sxe,1,peptide,1
PDB-CPX-150436,8sxh,1,peptide,3
PDB-CPX-150444,3lrh,1,antibody,1
PDB-CPX-150444,3lrh,2,antibody,1
PDB-CPX-150444,3lrh,3,antibody,1
PDB-CPX-150444,3lrh,4,antibody,1
PDB-CPX-150444,3lrh,5,antibody,1
PDB-CPX-150444,3lrh,6,antibody,1
PDB-CPX-150444,3lrh,7,antibody,1
PDB-CPX-150444,3lrh,8,antibody,1
PDB-CPX-150446,4rav,1,antibody,4
PDB-CPX-150450,5c1m,1,antibody,1
PDB-CPX-150450,7ul4,1,antibody,1
PDB-CPX-150450,8e0g,1,antibody,1
PDB-CPX-150450,8qot,1,antibody,4
PDB-CPX-150450,9bjk,1,antibody,1
PDB-CPX-150451,6dde,1,antibody,2
PDB-CPX-150451,6dde,1,peptide,1
PDB-CPX-150451,6ddf,1,peptide,1
PDB-CPX-150451,7scg,1,antibody,2
PDB-CPX-150451,7t2h,1,antibody,2
PDB-CPX-150451,7u2l,1,antibody,2
PDB-CPX-150451,9bqj,1,antibody,2
PDB-CPX-150490,8iq4,1,antibody,1
PDB-CPX-150490,8iq6,1,antibody,1
PDB-CPX-150491,8iuk,1,antibody,3
PDB-CPX-150492,8iul,1,antibody,2
PDB-CPX-150493,8ium,1,antibody,3
PDB-CPX-150494,8xjk,1,antibody,2
PDB-CPX-150495,8xjl,1,antibody,2
PDB-CPX-150496,8xjm,1,antibody,2
PDB-CPX-150497,2qzx,1,peptide,1
PDB-CPX-150497,2qzx,2,peptide,1
PDB-CPX-150498,2qzx,3,peptide,2
PDB-CPX-150501,7wu9,1,antibody,2
PDB-CPX-150502,7cx2,1,antibody,1
PDB-CPX-150502,7cx3,1,antibody,1
PDB-CPX-150502,7cx4,1,antibody,1
PDB-CPX-150503,8x79,1,antibody,1
PDB-CPX-150503,8x7a,1,antibody,1
PDB-CPX-150504,6lyn,1,antibody,2
PDB-CPX-150504,6lyn,2,antibody,2
PDB-CPX-150506,6nbj,1,short RNA,1
PDB-CPX-150526,5e94,1,antibody,2
PDB-CPX-150526,5e94,2,antibody,2
PDB-CPX-150526,5nx2,1,peptide,1
PDB-CPX-150527,8jip,1,antibody,1
PDB-CPX-150528,8jir,1,antibody,1
PDB-CPX-150529,8jis,1,antibody,1
PDB-CPX-150530,9j1p,1,antibody,1
PDB-CPX-150531,7dur,1,antibody,1
PDB-CPX-150531,7evm,1,antibody,1
PDB-CPX-150531,8wg7,1,antibody,1
PDB-CPX-150532,7vbh,1,antibody,1
PDB-CPX-150533,7vbi,1,antibody,1
PDB-CPX-150534,8ywf,1,antibody,1
PDB-CPX-150535,9ivm,1,antibody,1
PDB-CPX-150536,6orv,1,antibody,1
PDB-CPX-150536,6x19,1,antibody,1
PDB-CPX-150536,6x1a,1,antibody,1
PDB-CPX-150536,6xox,1,antibody,3
PDB-CPX-150536,7c2e,1,antibody,1
PDB-CPX-150536,7e14,1,antibody,1
PDB-CPX-150536,7rg9,1,antibody,3
PDB-CPX-150536,7s3i,1,antibody,1
PDB-CPX-150536,9ebn,1,antibody,1
PDB-CPX-150536,9ebq,1,antibody,1
PDB-CPX-150537,6b3j,1,antibody,1
PDB-CPX-150538,7rtb,1,antibody,1
PDB-CPX-150539,7s1m,1,antibody,1
PDB-CPX-150540,8yw3,1,antibody,1
PDB-CPX-150544,4yv8,1,peptide,1
PDB-CPX-150544,8c3d,1,peptide,1
PDB-CPX-150550,2o8b,1,short DNA,2
PDB-CPX-150550,2o8c,1,short DNA,2
PDB-CPX-150550,2o8d,1,short DNA,2
PDB-CPX-150550,2o8e,1,short DNA,2
PDB-CPX-150550,2o8f,1,short DNA,2
PDB-CPX-150567,4uuv,1,short DNA,4
PDB-CPX-150567,4uuv,2,short DNA,4
PDB-CPX-150567,4uuv,3,short DNA,4
PDB-CPX-150567,4uuv,4,short DNA,4
PDB-CPX-150578,6zww,1,short RNA,1
PDB-CPX-150578,6zww,2,short RNA,1
PDB-CPX-150578,6zww,3,short RNA,1
PDB-CPX-150578,6zww,4,short RNA,1
PDB-CPX-150579,8po7,1,short DNA,1
PDB-CPX-150579,8po8,1,short DNA,2
PDB-CPX-150580,6f4h,1,short RNA,1
PDB-CPX-150580,6f4h,2,short RNA,1
PDB-CPX-150580,6f4h,3,short RNA,1
PDB-CPX-150581,6f4g,1,short RNA,1
PDB-CPX-150581,6f4g,2,short RNA,1
PDB-CPX-150585,5xs0,1,short DNA,2
PDB-CPX-150585,5xs0,2,short DNA,2
PDB-CPX-150586,8rjw,1,short DNA,1
PDB-CPX-150587,7wnh,1,short DNA,2
PDB-CPX-150587,7wnh,2,short DNA,2
PDB-CPX-150587,7wnh,3,short DNA,2
PDB-CPX-150587,7wnh,4,short DNA,2
PDB-CPX-150588,6l6l,1,short DNA,2
PDB-CPX-150588,6l6q,1,short DNA,2
PDB-CPX-150592,7uoa,1,peptide,1
PDB-CPX-150593,6tro,1,antibody,2
PDB-CPX-150594,8fja,1,antibody,2
PDB-CPX-150596,8fjb,1,antibody,2
PDB-CPX-150597,7pbc,1,antibody,2
PDB-CPX-150597,7pdw,1,antibody,2
PDB-CPX-150597,7pdw,2,antibody,2
PDB-CPX-150598,6r7t,1,antibody,1
PDB-CPX-150599,4icz,1,peptide,1
PDB-CPX-150604,1csy,1,peptide,1
PDB-CPX-150604,1csz,1,peptide,1
PDB-CPX-150604,5c26,1,peptide,1
PDB-CPX-150604,5c27,1,peptide,1
PDB-CPX-150612,7qw5,1,short DNA,2
PDB-CPX-150612,7qw6,1,short DNA,2
PDB-CPX-150612,7qw7,1,short DNA,2
PDB-CPX-150613,4ybq,1,antibody,2
PDB-CPX-150613,4ybq,2,antibody,2
PDB-CPX-150625,6ogx,1,antibody,4
PDB-CPX-150625,6okm,1,antibody,2
PDB-CPX-150625,6okn,1,antibody,2
PDB-CPX-150625,6okn,2,antibody,2
PDB-CPX-150625,7yk4,1,antibody,2
PDB-CPX-150625,7yk4,2,antibody,2
PDB-CPX-150625,8ag1,1,antibody,2
PDB-CPX-150625,8ag1,2,antibody,2
PDB-CPX-150642,4ocl,1,antibody,1
PDB-CPX-150642,4ocl,2,antibody,1
PDB-CPX-150642,4ocm,1,antibody,1
PDB-CPX-150642,4ocm,2,antibody,1
PDB-CPX-150642,4ocn,1,antibody,1
PDB-CPX-150642,4ocn,2,antibody,1
PDB-CPX-150660,9lra,1,antibody,2
PDB-CPX-150660,9lrf,1,antibody,2
PDB-CPX-150660,9lrh,1,antibody,4
PDB-CPX-150661,8tui,1,antibody,2
PDB-CPX-150665,1d02,1,short DNA,2
PDB-CPX-150667,9itb,1,antibody,1
PDB-CPX-150668,9ite,1,antibody,2
PDB-CPX-150672,4y60,1,short DNA,2
PDB-CPX-150692,2e52,1,short DNA,2
PDB-CPX-150692,2e52,2,short DNA,2
PDB-CPX-150692,3a4k,1,short DNA,4
PDB-CPX-150692,3a4k,2,short DNA,4
PDB-CPX-150692,3wvg,1,short DNA,2
PDB-CPX-150692,3wvg,2,short DNA,2
PDB-CPX-150692,3wvh,1,short DNA,2
PDB-CPX-150692,3wvh,2,short DNA,2
PDB-CPX-150692,3wvi,1,short DNA,2
PDB-CPX-150692,3wvi,2,short DNA,2
PDB-CPX-150692,3wvk,1,short DNA,4
PDB-CPX-150692,3wvk,2,short DNA,4
PDB-CPX-150692,3wvp,1,short DNA,2
PDB-CPX-150692,3wvp,2,short DNA,4
PDB-CPX-150692,3wvp,3,short DNA,2
PDB-CPX-150692,3wvp,4,short DNA,4
PDB-CPX-150744,7qe5,1,antibody,1
PDB-CPX-150746,5d8c,1,short DNA,2
PDB-CPX-150746,5e01,1,short DNA,2
PDB-CPX-150757,2aoq,1,short DNA,2
PDB-CPX-150758,2aor,1,short DNA,2
PDB-CPX-150798,3iqg,1,peptide,1
PDB-CPX-150798,3iqh,1,peptide,1
PDB-CPX-150798,3iqi,1,peptide,1
PDB-CPX-150799,4ore,1,peptide,2
PDB-CPX-150799,7yod,1,peptide,2
PDB-CPX-150799,7yoi,1,peptide,2
PDB-CPX-150799,7yom,1,peptide,2
PDB-CPX-150814,1twb,1,peptide,1
PDB-CPX-150814,1twb,2,peptide,1
PDB-CPX-150816,1ou8,1,peptide,2
PDB-CPX-150816,1ou8,2,peptide,2
PDB-CPX-150816,1twb,3,peptide,2
PDB-CPX-150816,1twb,4,peptide,2
PDB-CPX-150919,5i44,4,short DNA,6
PDB-CPX-150920,5i44,2,short DNA,2
PDB-CPX-150920,5i44,3,short DNA,2
PDB-CPX-150921,5i44,1,short DNA,2
PDB-CPX-150922,2esl,1,peptide,1
PDB-CPX-150922,2esl,2,peptide,1
PDB-CPX-150922,2esl,3,peptide,1
PDB-CPX-150922,2esl,4,peptide,1
PDB-CPX-150922,2esl,5,peptide,1
PDB-CPX-150922,2esl,6,peptide,1
PDB-CPX-150923,2esl,10,peptide,2
PDB-CPX-150923,2esl,11,peptide,2
PDB-CPX-150923,2esl,12,peptide,2
PDB-CPX-150924,2esl,8,peptide,3
PDB-CPX-150924,2esl,9,peptide,3
PDB-CPX-150925,2esl,7,peptide,6
PDB-CPX-150938,5dqu,1,short DNA,4
PDB-CPX-150945,2no3,1,peptide,1
PDB-CPX-150945,2no3,2,peptide,1
PDB-CPX-150946,5lw1,3,peptide,1
PDB-CPX-150953,2no3,3,peptide,2
PDB-CPX-150959,3alo,2,peptide,1
PDB-CPX-150960,3alo,1,peptide,2
PDB-CPX-150971,7pmw,1,peptide,1
PDB-CPX-150971,7pmx,1,peptide,1
PDB-CPX-150980,9i22,1,short DNA,1
PDB-CPX-150980,9i22,2,short DNA,1
PDB-CPX-150980,9i23,1,short DNA,1
PDB-CPX-150980,9i23,2,short DNA,1
PDB-CPX-150981,4u7d,1,short DNA,2
PDB-CPX-150981,4u7d,2,short DNA,2
PDB-CPX-150981,4u7d,3,short DNA,2
PDB-CPX-150990,9lyb,1,antibody,1
PDB-CPX-150991,8ww2,1,antibody,1
PDB-CPX-150992,9lyc,1,antibody,1
PDB-CPX-150993,8jjp,1,antibody,2
PDB-CPX-150993,8xgm,1,antibody,2
PDB-CPX-150994,9jfu,1,antibody,3
PDB-CPX-150994,9lmo,1,antibody,3
PDB-CPX-150994,9lmp,1,antibody,2
PDB-CPX-150995,8z9o,1,antibody,1
PDB-CPX-150996,8z9p,1,antibody,2
PDB-CPX-150997,8zce,1,antibody,1
PDB-CPX-150997,8zcf,1,antibody,1
PDB-CPX-150997,9jfw,1,antibody,1
PDB-CPX-150997,9jfx,1,antibody,1
PDB-CPX-150997,9jfz,1,antibody,1
PDB-CPX-150997,9lgm,1,antibody,1
PDB-CPX-150998,8z3m,1,antibody,2
PDB-CPX-150999,8z3q,1,antibody,2
PDB-CPX-151000,8z3y,1,antibody,2
PDB-CPX-151001,8z65,1,antibody,2
PDB-CPX-151002,9iv6,1,antibody,2
PDB-CPX-151003,9jcp,1,antibody,1
PDB-CPX-151004,9jcq,1,antibody,1
PDB-CPX-151005,9jhp,1,antibody,2
PDB-CPX-151006,8tyw,1,antibody,1
PDB-CPX-151052,1bx9,1,peptide,2
PDB-CPX-151066,3v79,1,short DNA,2
PDB-CPX-151068,6py8,1,short DNA,2
PDB-CPX-151068,6py8,2,short DNA,2
PDB-CPX-151069,2f8x,1,short DNA,2
PDB-CPX-151071,3l95,1,antibody,3
PDB-CPX-151071,3l95,2,antibody,2
